seg_idx,t_start_s,t_end_s,t_start_device_ns,t_end_device_ns,transcript,gaze_yaw_mean_rad,gaze_pitch_mean_rad,gaze_depth_mean_m,gaze_yaw_std_rad,head_accel_mag_mean,head_gyro_mag_mean,gps_speed_mps,body_state,lat,lon,left_hand_visible_frac,right_hand_visible_frac,discourse_level,discourse_label,discourse_confidence,seg_dur_s,f0_mean_hz,f0_std_hz,f0_range_hz,voiced_frac,energy_mean,energy_std,pause_frac,ser_arousal,ser_dominance,ser_valence,lang,level,label,confidence,rationale
296,1488.34,1491.59,1947839220854,1951093220854,"sarebbe rimasta solo a Loreto, invece la leggenda",-0.1779,-0.2822,0.381,0.0514,9.896,0.0909,0.481,dwelling,45.9517708,8.9258404,0.0,0.97,1,concrete,0.9,3.25,197.1,28.1,187.2,0.892,0.00496,0.00216,0.0,0.5824,0.6048,0.5932,it,1,concrete,0.9,Continues narrative on the core subject's legend.
297,1492.62,1497.8,1952116220854,1957303220854,"E' così, questa memoria, questa mitografia di una casa portata dagli angeli senza fondamenta,",-0.0757,-0.262,0.426,0.0342,9.885,0.0463,0.148,dwelling,45.9517632,8.9258356,0.0,0.058,1,concrete,1.0,5.18,194.9,22.6,110.7,0.852,0.00487,0.00153,0.0,0.4941,0.4977,0.5556,it,1,concrete,1.0,Names and defines the core legend/mythography.
298,1500.03,1501.82,1959530220854,1961317220854,riuscita a muoversi così tanto e questo è anche un tema per me importante,-0.1735,-0.2427,0.466,0.0329,9.884,0.2053,0.45,dwelling,45.9517593,8.9258556,0.0,0.0,1,concrete,0.8,1.79,165.1,16.1,44.2,0.411,0.00228,0.00077,0.0,0.33,0.3985,0.4389,it,1,concrete,0.8,Main content discusses core subject's spread.
299,1505.53,1509.7,1965031220854,1969202220854,perché le architetture sono il risultato della combinazione tra la forma del luogo e le storie che arrivano.,-0.1407,-0.2959,0.5,0.1416,9.947,0.359,0.561,walking,45.9517517,8.9258604,0.0,0.024,2,contextual,1.0,4.17,185.9,29.3,136.6,0.718,0.0042,0.00151,0.023,0.6283,0.6078,0.6182,it,2,contextual,1.0,Generalization framing architectural concepts.
300,1512.45,1516.77,1971950220854,1976264220854,Le storie che arrivano a volte sono come totalmente imprevedibili.,-0.2358,-0.213,0.459,0.038,9.906,0.0996,0.074,dwelling,45.9517441,8.9258518,0.0,0.0,2,contextual,0.9,4.32,117.9,67.3,166.6,0.603,0.00345,0.00145,0.0,0.3437,0.4362,0.4215,it,2,contextual,0.9,"General observation, framing for upcoming discussion."
301,1519.62,1522.87,1979114220854,1982368220854,"E questa è una di rocce, una bellissima di Apulcis.",-0.0926,-0.1461,1.074,0.3396,10.009,1.1137,0.0,scanning,45.9517441,8.9258509,0.0,0.0,1,concrete,1.0,3.25,251.7,40.2,221.9,0.598,0.00549,0.00247,0.0,0.7249,0.6682,0.746,it,1,concrete,1.0,Directly identifies and names a specific object (rock).
302,1525.29,1528.22,1984792220854,1987723220854,"La chiesa è stata appena restaurata, come vedrete.",0.063,-0.1332,1.495,0.2113,10.082,0.5161,0.725,walking,45.9517555,8.925828,0.0,0.0,1,concrete,1.0,2.93,222.1,37.4,138.0,0.598,0.00378,0.00097,0.0,0.5263,0.5255,0.5336,it,1,concrete,1.0,Describes a specific feature/state of the church.
303,1530.03,1530.81,1989530220854,1990313220854,C'è un'idea di restauro in Ticino?,0.0451,-0.148,1.963,0.2166,10.0,0.5983,0.915,walking,45.9517555,8.9257984,0.0,0.0,2,contextual,0.9,0.78,308.7,21.7,70.0,0.4,0.00334,0.00088,0.0,0.7049,0.6609,0.6409,it,2,contextual,0.9,Introduces a general concept/question about restoration ideas.
304,1533.68,1535.83,1993184220854,1995326220854,"e soprattutto nel Ticino di ora, che è più simile alla scuola francese della scuola inglese.",-0.0486,-0.1915,1.146,0.2391,10.059,0.3774,0.734,walking,45.951767,8.9257526,0.0,0.0,2,contextual,0.9,2.15,235.4,46.9,198.5,0.838,0.00398,0.00065,0.0,0.4732,0.498,0.5359,it,2,contextual,0.9,Provides contextual comparison of restoration schools.
305,1540.31,1541.73,1999810220854,2001233220854,Alla scuola inglese dice che l'edificio è come la povera chiesa.,-0.0873,-0.2514,0.768,0.395,10.082,1.3394,0.074,scanning,45.9517746,8.9257355,0.0,0.0,2,contextual,0.9,1.42,234.3,52.5,173.2,0.644,0.00299,0.00077,0.0,0.5446,0.5674,0.4352,it,2,contextual,0.9,Explains the conceptual approach of the English school.
306,1545.84,1548.27,2005342220854,2007769220854,Gli metti un bastone ma non le puoi impedire di morire.,0.1369,-0.2633,0.5,0.028,9.954,0.0561,0.433,dwelling,45.951767,8.9257345,0.0,0.0,2,contextual,0.9,2.43,202.2,33.3,134.1,0.816,0.00338,0.00055,0.0,0.4267,0.4573,0.4352,it,2,contextual,0.9,Continues explaining the English school's philosophy conceptually.
307,1551.01,1551.63,2010508220854,2011129220854,La curi un po'.,0.1416,-0.1684,0.503,0.0467,10.451,0.4693,0.45,scanning,45.9517784,8.9257421,0.0,0.0,2,contextual,0.9,0.62,,,,0.0,0.00247,0.00043,0.0,0.4942,0.4705,0.4854,it,2,contextual,0.9,Further elaborates on the conceptual approach.
308,1551.67,1556.15,2011169220854,2015653220854,E questo crea una scuola di pensiero dell'edificio antico che bisogna che si veda vecchio.,0.1975,-0.3101,0.531,0.049,9.909,0.1102,0.431,dwelling,45.9517708,8.925746,0.244,0.0,2,contextual,0.9,4.48,231.9,38.1,194.2,0.759,0.00342,0.00127,0.0,0.5637,0.5624,0.5792,it,2,contextual,0.9,Generalizes the principle of the English school of thought.
309,1558.56,1559.97,2018061220854,2019466220854,esempi di questo sono i viaggi,0.1798,-0.2706,0.597,0.019,9.962,0.0339,0.074,dwelling,45.9517632,8.9257498,0.0,0.0,2,contextual,0.8,1.41,238.5,41.4,114.6,0.867,0.00441,0.00167,0.0,0.5325,0.5517,0.5472,it,2,contextual,0.8,Introduces examples to illustrate the previous concept.
310,1560.05,1562.17,2019550220854,2021674220854,inglesi che disegnano tutte queste rovine con l'edera sopra che vedi più l'edera dell'edificio,0.1038,-0.2276,0.606,0.0589,10.008,0.1139,0.074,dwelling,45.9517632,8.9257507,0.0,0.0,2,contextual,0.9,2.12,190.1,21.6,63.0,0.597,0.0038,0.0007,0.0,0.5289,0.5569,0.5695,it,2,contextual,0.9,Gives an illustrative example for the English school concept.
311,1567.2,1568.27,2026702220854,2027766220854,E poi invece c'è la scuola francese che dice no.,0.1192,-0.2878,0.661,0.0142,9.988,0.0896,0.074,dwelling,45.9517593,8.925746,0.0,0.0,2,contextual,0.9,1.07,276.7,55.3,174.0,0.882,0.00429,0.00184,0.0,0.6005,0.6025,0.5092,it,2,contextual,0.9,Introduces a contrasting conceptual approach (French school).
312,1568.29,1569.53,2027787220854,2029032220854,Bisogna dare l'idea di che cos'era.,0.144,-0.3409,0.577,0.0182,9.932,0.1641,0.074,dwelling,45.9517593,8.925746,0.083,0.0,2,contextual,0.9,1.24,203.3,25.5,65.8,0.385,0.00293,0.00063,0.0,0.647,0.6688,0.8275,it,2,contextual,0.9,Explains the core principle of the French school's approach.
313,1574.21,1575.53,2033705220854,2035029220854,"Quindi, non so, mancava la torre, manca la torre di un castello?",0.1142,-0.2564,0.699,0.0224,9.944,0.1304,0.0,dwelling,45.9517593,8.925745,0.0,0.0,2,contextual,0.9,1.32,237.0,39.1,111.0,0.5,0.0028,0.00085,0.0,0.5127,0.5366,0.481,it,2,contextual,0.9,Presents a hypothetical example to illustrate the concept.
314,1575.55,1575.87,2035049220854,2035370220854,"Eh, la facciamo.",0.1246,-0.2034,0.718,0.0038,9.985,0.1309,0.0,dwelling,45.9517593,8.925745,0.0,0.0,2,contextual,0.9,0.32,292.0,31.4,76.3,1.0,0.00706,0.00341,0.0,,,,it,2,contextual,0.9,Completes the hypothetical example illustrating the concept.
315,1581.23,1581.57,2040725220854,2041065220854,Come la facciamo?,0.3246,-0.3226,0.674,0.0977,9.903,0.3376,0.0,scanning,45.9517593,8.925745,0.0,0.0,3,aside,0.9,0.34,350.3,2.7,8.1,0.455,0.0068,0.00146,0.0,,,,it,3,aside,0.9,Procedural question about how to proceed.
316,1581.59,1583.27,2041086220854,2042768220854,"Così cerchiamo dei documenti, però l'importante è rifare.",0.1799,-0.3459,0.563,0.14,10.058,0.5571,0.0,scanning,45.9517593,8.925745,0.0,0.0,3,aside,0.9,1.68,299.7,37.9,102.6,0.34,0.00795,0.00246,0.0,0.7926,0.7153,0.7829,it,3,aside,0.9,Discusses the method of doing something.
317,1586.53,1589.91,2046033220854,2049406220854,Esempio di questo c'è un intero villaggio medievale con castelli,-0.1585,-0.3201,0.448,0.0335,9.909,0.1254,0.0,dwelling,45.9517593,8.925745,0.0,0.0,2,contextual,0.85,3.38,245.5,64.2,217.2,0.83,0.00611,0.00318,0.028,0.6412,0.6418,0.6825,it,2,contextual,0.85,Providing historical example to illustrate a general concept.
318,1590.07,1591.82,2049570220854,2051317220854,e tutto che si chiama carcasson che è stato completamente inventato,-0.0829,-0.3278,0.436,0.211,9.94,0.2011,0.0,dwelling,45.9517593,8.925745,0.0,0.0,2,contextual,0.85,1.75,225.2,54.7,222.1,0.964,0.00387,0.00126,0.0,0.6274,0.6033,0.5704,it,2,contextual,0.85,Providing historical example to illustrate a general concept.
319,1594.57,1600.06,2054069220854,2059562220854,"nel 1800 per dare l'idea di come era il Medioevo, ma senza andare troppo lontano, anche a Milano è così, il Castello Sforzesco che è stato",-0.1867,-0.1753,0.788,0.156,9.95,0.5482,0.0,scanning,45.9517593,8.925745,0.0,0.0,2,contextual,0.85,5.49,181.6,60.3,221.4,0.651,0.00495,0.00163,0.0,0.6378,0.6252,0.7023,it,2,contextual,0.85,Providing historical example to illustrate a general concept.
320,1602.57,1609.36,2062068220854,2068857220854,costruito dalle stesse persone che esercitavano un'influenza politica e culturale qua,-0.1501,-0.2396,0.652,0.2138,9.982,0.3366,0.423,scanning,45.9517555,8.9257479,0.0,0.0,2,contextual,0.85,6.79,219.5,58.5,256.3,0.423,0.00467,0.00151,0.0,0.4707,0.5133,0.4724,it,2,contextual,0.85,Providing historical example to illustrate a general concept.
321,1610.98,1614.19,2070481220854,2073690220854,"che poi è andato in rovina, è stato ricostruito nel 1800 con una torre che si chiama Torre del Filarete",0.009,-0.282,0.508,0.0375,9.934,0.207,0.148,dwelling,45.951767,8.9257698,0.0,0.0,2,contextual,0.85,3.21,227.5,37.1,162.7,0.693,0.00508,0.00157,0.0,0.6146,0.5798,0.5939,it,2,contextual,0.85,Providing historical example to illustrate a general concept.
322,1616.66,1619.06,2076157220854,2078563220854,che questo filarete non ha costruito mai.,-0.1277,-0.2363,0.499,0.0651,9.936,0.0668,0.0,dwelling,45.9517708,8.9257727,0.0,0.0,2,contextual,0.85,2.4,194.9,33.4,137.5,0.855,0.00401,0.00105,0.0,0.5827,0.5706,0.5574,it,2,contextual,0.85,Providing historical example to illustrate a general concept.
323,1619.11,1619.79,2078604220854,2079285220854,Se la sono inventata sui dei,-0.0994,-0.2132,0.549,0.0264,9.901,0.1808,0.0,dwelling,45.9517708,8.9257727,0.0,0.0,2,contextual,0.9,0.68,180.5,19.3,64.1,0.955,0.00276,0.00042,0.0,0.4777,0.4897,0.578,it,2,contextual,0.9,Generalizing from examples about stories transforming places.
324,1620.03,1621.27,2079530220854,2080773220854,e questo dà un'idea di come tante volte queste storie,-0.1711,-0.266,0.412,0.0543,9.929,0.2483,0.0,dwelling,45.9517708,8.9257727,0.0,0.0,2,contextual,0.9,1.24,250.7,42.2,140.8,1.0,0.00415,0.00086,0.0,0.6808,0.6522,0.8207,it,2,contextual,0.9,Generalizing from examples about stories transforming places.
325,1628.03,1629.01,2087529220854,2088513220854,e trasformano in maniera radicale i luoghi e...,-0.5906,-0.2412,0.507,0.1266,10.044,0.5096,0.432,scanning,45.951767,8.9257727,0.0,0.0,2,contextual,0.9,0.98,65.3,1.1,4.3,0.452,0.00361,0.00102,0.0,0.5381,0.4858,0.3923,it,2,contextual,0.9,Generalizing from examples about stories transforming places.
326,1633.93,1638.42,2093430220854,2097917220854,E' forse uno dei modi migliori per entrare in contatto con il patrimonio bioculturale.,-0.0725,-0.1629,1.109,0.3042,10.023,0.8352,0.426,scanning,45.9517632,8.9257669,0.0,0.022,2,contextual,0.9,4.49,207.6,30.1,155.4,0.929,0.00367,0.00126,0.0,0.462,0.5054,0.553,it,2,contextual,0.9,General framing about connecting with biocultural heritage.
327,1638.5,1645.0,2097997220854,2104499220854,"Uno come questo, dove abbiamo un bosco che informa su certe cose e poi come gli esseri umani lo interpretano.",-0.1366,-0.198,0.951,0.2449,9.968,0.5162,0.431,scanning,45.9517708,8.925766,0.0,0.0,2,contextual,0.85,6.5,176.3,44.0,210.5,0.824,0.00268,0.00091,0.0,0.4501,0.4817,0.5728,it,2,contextual,0.85,General description of a place type and human interpretation.
328,1646.0,1647.64,2105499220854,2107142220854,e accettare la convivenza.,-0.2473,-0.1599,1.125,0.1045,9.969,0.0507,0.0,dwelling,45.9517746,8.9257669,0.0,0.0,2,contextual,0.9,1.64,228.0,31.2,128.6,0.519,0.00359,0.00226,0.0,0.5433,0.5246,0.5558,it,2,contextual,0.9,General concept about acceptance and coexistence.
329,1650.03,1651.45,2109530220854,2110954220854,per navigare tra gli endemismi e le storie venute da fuori.,-0.3868,-0.2585,0.795,0.1411,9.965,0.7452,0.0,scanning,45.9517746,8.9257669,0.0,0.0,2,contextual,0.9,1.42,236.6,57.2,186.4,0.8,0.00428,0.00132,0.0,0.5486,0.5624,0.6287,it,2,contextual,0.9,Abstract concept about navigating local and external stories.
330,1656.3,1659.23,2115800220854,2118727220854,"E questi sono francesi, dicono che bisogna pulire tutto, bisogna dare l'idea di tutto bello ordinato.",-0.133,-0.2955,0.977,0.1576,9.92,0.6438,0.073,scanning,45.9517746,8.925766,0.0,0.0,3,aside,0.9,2.93,210.1,50.7,191.5,0.75,0.00312,0.00077,0.0,0.5365,0.5511,0.6867,it,3,aside,0.9,"General observation, cultural comment."
331,1664.24,1664.38,2123739220854,2123880220854,Grazie.,-0.4583,-0.1921,0.828,0.0538,10.219,1.0275,0.563,walking,45.9517822,8.9257441,0.0,0.0,3,aside,1.0,0.14,,,,0.0,0.0023,0.00027,0.0,,,,it,3,aside,1.0,"Polite interjection, filler."
332,1672.87,1677.8,2132373220854,2137302220854,che ospitano via Crucis sono montagne sacre o sono zone particolarmente sacramenti,0.1348,-0.1828,0.73,0.2405,9.977,0.6725,0.452,scanning,45.951767,8.9256887,0.0,0.0,2,contextual,0.95,4.93,276.3,37.6,145.3,0.335,0.00464,0.00166,0.0,0.4836,0.5303,0.6008,it,2,contextual,0.95,Explains significance of sacred mountains/Via Crucis.
333,1680.07,1681.3,2139570220854,2140795220854,Adesso noi stiamo facendo una scesa microscopica.,-0.322,-0.1464,1.543,0.2518,10.039,1.7903,0.073,scanning,45.9517593,8.9256792,0.0,0.0,1,concrete,0.95,1.23,65.3,0.6,1.5,0.154,0.00445,0.00134,0.0,0.4554,0.4639,0.4849,it,1,concrete,0.95,Describes current physical movement in space.
334,1684.89,1686.06,2144390220854,2145555220854,Però l'idea dell'ascesa ti ricorda...,0.1381,-0.1637,0.69,0.0221,9.949,0.1461,0.0,dwelling,45.9517593,8.9256792,0.0,0.0,2,contextual,0.95,1.17,242.3,41.7,154.9,0.865,0.00421,0.0012,0.0,0.6201,0.6167,0.477,it,2,contextual,0.95,Introduces concept of ascent for contextual explanation.
335,1689.01,1690.81,2148507220854,2150312220854,si ricorda la storia una storia esemplare ultra drammatica di una persona,0.0446,-0.2221,1.221,0.2333,10.08,0.6191,0.729,walking,45.9517479,8.9256573,0.0,0.0,2,contextual,0.95,1.8,,,,0.0,0.00177,0.00061,0.0,0.5328,0.5169,0.4213,it,2,contextual,0.95,"Introduces historical, exemplary story."
336,1701.38,1702.72,2160877220854,2162219220854,grazie a un'ascesa è arrivato sulla sommità ed è trasceso l'ascesa,-0.4141,-0.1436,0.667,0.0408,9.952,0.2793,0.429,scanning,45.9517441,8.9255991,0.0,0.0,2,contextual,0.95,1.34,,,,0.0,0.00325,0.00072,0.0,0.4425,0.4672,0.3725,it,2,contextual,0.95,Connects ascent to historical/symbolic transcendence.
337,1709.19,1709.97,2168692220854,2169466220854,Porta Alessandria.,-0.3623,-0.0512,1.119,0.0599,10.187,0.4114,0.667,walking,45.9517326,8.92556,0.0,0.0,1,concrete,1.0,0.78,235.1,4.9,16.5,0.44,0.00186,0.00063,0.0,0.5169,0.5258,0.628,it,1,concrete,1.0,Names a specific physical gate/place.
338,1710.03,1711.45,2169530220854,2170954220854,Trascendere vuol dire tecnicamente superare i limiti di tesi.,-0.3892,-0.1257,0.889,0.0544,10.183,0.3697,0.62,walking,45.951725,8.92556,0.5,0.0,2,contextual,1.0,1.42,66.0,2.7,10.5,0.356,0.00382,0.00318,0.156,0.3052,0.3421,0.457,it,2,contextual,1.0,Defines a conceptual term.
339,1715.67,1716.33,2175166220854,2175827220854,stesso i limiti del tuo corpo.,0.479,-0.2704,0.604,0.1324,10.13,0.9593,0.664,walking,45.9517136,8.9255333,0.0,0.0,2,contextual,1.0,0.66,,,,0.0,0.0044,0.00093,0.0,0.4762,0.4831,0.4908,it,2,contextual,1.0,Continues definition of transcendence.
340,1716.35,1717.61,2175847220854,2177108220854,"In questo caso è grazie a una condanna, a una crocifissione",0.3102,-0.1421,0.875,0.214,9.946,0.4668,0.666,walking,45.9517021,8.9255266,0.0,0.0,2,contextual,0.95,1.26,,,,0.0,0.00438,0.00076,0.0,0.4869,0.4974,0.553,it,2,contextual,0.95,Provides specific historical/religious context.
341,1722.17,1724.94,2181672220854,2184444220854,e a qualcuno che offre se stesso per il bene di tutti gli altri.,-0.368,-0.2425,0.668,0.036,10.081,0.2842,0.517,walking,45.9517059,8.9254723,0.0,0.0,2,contextual,0.95,2.77,65.0,0.0,0.0,0.103,0.00412,0.00117,0.0,0.4269,0.4723,0.4219,it,2,contextual,0.95,Continues historical/religious context of self-sacrifice.
342,1726.13,1733.23,2185629220854,2192725220854,"E quando noi rifacciamo questa scesa, quel minimo, minimo sforzo che facciamo, che è piccolissimo, cioè non stiamo facendo niente,",0.2135,-0.1777,0.901,0.2627,9.988,0.6763,0.598,walking,45.9516907,8.9254351,0.0,0.0,1,concrete,0.85,7.1,259.4,54.6,204.3,0.617,0.00412,0.0024,0.009,0.5789,0.576,0.7078,it,1,concrete,0.85,Describes current physical effort during descent.
343,1734.31,1737.8,2193808220854,2197299220854,ci mette in contatto con una storia maggiore e ci porta in un luogo,-0.0966,-0.1564,0.832,0.3261,10.032,0.8424,0.487,scanning,45.9516945,8.9254179,0.057,0.0,2,contextual,0.95,3.49,244.2,31.5,103.2,0.391,0.00306,0.00074,0.0,0.4392,0.4944,0.516,it,2,contextual,0.95,"Links action to broader, greater story."
344,1740.03,1741.45,2199530220854,2200953220854,celebra il contatto tra gli esseri umani e le divinità.,0.1227,-0.1392,0.756,0.2574,9.991,0.3849,0.789,walking,45.9516983,8.9253902,0.0,0.0,2,contextual,0.95,1.42,231.5,56.4,213.3,0.956,0.00432,0.0012,0.0,0.4994,0.5201,0.4127,it,2,contextual,0.95,Explains symbolic significance of place/contact.
345,1745.28,1746.72,2204778220854,2206222220854,Questa idea che è certamente cristiana lo è anche prima.,-0.2256,-0.1754,0.549,0.1889,9.899,0.7822,0.514,walking,45.9516983,8.9253626,0.0,0.0,2,contextual,0.9,1.44,65.0,0.0,0.0,0.087,0.00524,0.00179,0.0,0.5715,0.5767,0.7122,it,2,contextual,0.9,General historical/conceptual context of an idea.
346,1750.71,1754.78,2210212220854,2214278220854,tante chiese che noi troviamo in queste zone che sono molto neolitiche,0.3533,-0.2164,0.43,0.0973,9.972,0.3413,0.074,scanning,45.9516983,8.9253235,0.0,0.0,2,contextual,0.85,4.07,208.1,36.0,217.0,0.953,0.00361,0.00108,0.0,0.5201,0.5592,0.6657,it,2,contextual,0.85,General reference to churches in a region.
347,1755.32,1758.67,2214819220854,2218170220854,"sono ricchissimi di patrimonio celtico, in alcuni casi sono anche neandertal, trovano nei cammini e nei siti",0.0432,-0.1412,0.808,0.2465,9.926,0.4679,0.368,scanning,45.9516945,8.9253197,0.0,0.0,2,contextual,0.9,3.35,210.4,14.8,73.2,0.848,0.0038,0.00109,0.0,0.5199,0.5273,0.4579,it,2,contextual,0.9,Elaborates on historical context of general sites.
348,1762.96,1766.34,2222463220854,2225834220854,sulla sommità di determinate colline o montagne una sequenza di questa storia.,0.357,-0.2051,0.466,0.1332,9.971,0.3686,0.369,scanning,45.9516945,8.9252729,0.0,0.0,2,contextual,0.85,3.38,209.6,20.7,90.5,0.858,0.00401,0.00089,0.0,0.5703,0.6006,0.5661,it,2,contextual,0.85,General geographical reference for historical context.
349,1766.66,1767.24,2226155220854,2226737220854,Il sacro è...,0.3449,-0.2516,0.364,0.1513,9.592,0.346,0.434,scanning,45.9516869,8.9252787,0.0,0.0,2,contextual,0.95,0.58,189.6,16.4,80.6,1.0,0.00343,0.00112,0.0,0.5744,0.5646,0.6615,it,2,contextual,0.95,Framing/introducing an abstract conceptual definition.
350,1770.05,1772.94,2229550220854,2232437220854,entrare in contatto con qualcosa più grande di noi che costruisce la creazione che dà vita a tutto quello che ci circonda,0.0358,-0.2245,0.462,0.2613,9.94,0.4027,0.148,scanning,45.9516716,8.9252777,0.517,0.0,2,contextual,0.95,2.89,204.5,27.7,115.1,0.989,0.00428,0.00132,0.0,0.5108,0.5308,0.4803,it,2,contextual,0.95,Abstract definition of a spiritual concept.
351,1778.03,1778.57,2237529220854,2238070220854,E questo è fatto benissimo.,-0.208,-0.38,0.452,0.0363,9.763,0.3169,0.369,scanning,45.9516602,8.9252634,0.0,0.0,2,contextual,0.8,0.54,65.0,0.0,0.0,0.529,0.00242,0.0013,0.0,0.5201,0.5202,0.4071,it,2,contextual,0.8,General positive evaluation of the walk/site.
352,1784.14,1785.66,2243637220854,2245159220854,c'è una delle cose più belle di questa via crucis che a me piace tantissimo,0.1728,-0.3334,2.389,0.0653,9.929,0.2061,0.22,dwelling,45.951664,8.9252481,0.0,0.0,1,concrete,0.9,1.52,158.1,17.7,70.0,0.688,0.0027,0.00043,0.0,0.2399,0.3115,0.5957,it,1,concrete,0.9,Identifies specific feature (via crucis).
353,1791.81,1794.37,2251305220854,2253871220854,è che è totalmente accessibile cioè non è andiamo sull'Everest solo il più atletico può,-0.4032,-0.2311,1.185,0.1385,9.943,0.6422,0.0,scanning,45.9516563,8.9252424,0.0,0.04,1,concrete,0.95,2.56,151.5,49.0,163.7,0.593,0.00338,0.00092,0.0,0.3205,0.4025,0.5003,it,1,concrete,0.95,Describes a concrete attribute (accessibility).
354,1799.81,1799.97,2259309220854,2259466220854,Grazie.,0.2111,-0.3196,3.122,0.0,9.825,0.0988,0.0,dwelling,45.9516563,8.9252424,0.0,0.0,3,aside,1.0,0.16,256.1,3.6,10.4,1.0,0.0013,0.00025,0.0,,,,it,3,aside,1.0,Direct expression of thanks (aside).
355,1800.03,1801.86,2259530220854,2261354220854,"Qui qualsiasi, il piccolino, l'anziano, le famiglie, le persone come noi.",0.1412,-0.3497,2.414,0.1459,9.906,0.1993,0.0,dwelling,45.9516563,8.9252424,0.0,0.0,1,concrete,0.95,1.83,213.5,46.3,169.3,0.603,0.00414,0.00116,0.0,0.5915,0.587,0.736,it,1,concrete,0.95,Elaborates on concrete feature's accessibility.
356,1805.58,1806.95,2265082220854,2266447220854,come te come me possono scoprire che esiste qualcosa che va oltre,0.2202,-0.2234,0.779,0.1441,9.85,0.7677,0.0,scanning,45.9516563,8.9252424,0.0,0.462,2,contextual,0.8,1.37,237.4,28.4,96.2,0.605,0.00405,0.00071,0.0,0.4496,0.4754,0.5626,it,2,contextual,0.8,Describes experience derived from site's feature.
357,1811.53,1817.51,2271025220854,2277011220854,i limiti del visibile e del percepibile nello spazio e nel tempo ridottissimo della nostra vita.,-0.1252,-0.2969,1.043,0.0404,9.917,0.2575,0.0,scanning,45.9516563,8.9252424,0.0,0.017,2,contextual,0.9,5.98,194.5,48.7,292.2,0.882,0.00373,0.00129,0.0,0.4709,0.518,0.5354,it,2,contextual,0.9,"Elaborates on abstract, conceptual meaning."
358,1817.91,1823.37,2277412220854,2282867220854,aver sagomato questa via crucis con questa ampiezza significa che riuscivano a salire anche dei carri,-0.2447,-0.1806,1.108,0.0836,9.912,0.2056,0.0,dwelling,45.9516563,8.9252424,0.0,0.296,1,concrete,0.95,5.46,213.6,37.0,215.3,0.556,0.0037,0.00115,0.0,0.5699,0.583,0.48,it,1,concrete,0.95,Describes design and dimension of via crucis.
359,1824.43,1828.78,2283930220854,2288282220854,"dei cavalli, magari delle persone che non camminavano, magari dei malati.",-0.23,-0.203,0.549,0.0262,9.924,0.0659,0.0,dwelling,45.9516563,8.9252424,0.0,0.977,1,concrete,0.95,4.35,159.3,41.1,157.5,0.824,0.00391,0.00121,0.0,0.4915,0.5293,0.5902,it,1,concrete,0.95,Explains practical use of via crucis design.
360,1830.03,1831.76,2289530220854,2291255220854,non indicano solo fare un piccolo sforzo per ascendere ed entrare in uno spazio,-0.2122,-0.2303,1.516,0.0196,9.92,0.0541,0.0,dwelling,45.9516563,8.9252424,0.0,0.706,2,contextual,0.9,1.73,215.5,35.8,132.0,0.964,0.00491,0.00259,0.0,0.4753,0.529,0.4781,it,2,contextual,0.9,General description of sacred space purpose/meaning.
361,1836.19,1837.85,2295689220854,2297350220854,"sei a contatto con ciò che trascende, ma anche dare la possibilità a chiunque.",0.0279,-0.1952,0.969,0.188,9.977,0.6549,0.0,scanning,45.9516563,8.9252424,0.0,0.0,2,contextual,0.9,1.66,141.9,64.7,142.6,0.327,0.00337,0.00065,0.0,0.4374,0.4879,0.3763,it,2,contextual,0.9,"Elaboration on meaning of sacred spaces, accessibility."
362,1844.58,1848.63,2304076220854,2308126220854,di arrivare in un luogo sacro e poi ancestralmente i luoghi sacri sono anche quelli che ospitano il numero maggiore di piante medicinali.,0.1793,-0.3187,0.542,0.2271,9.928,0.1132,0.0,dwelling,45.9516563,8.9252424,0.0,0.439,2,contextual,0.9,4.05,205.0,47.2,183.6,0.874,0.00504,0.00115,0.0,0.5658,0.5848,0.4422,it,2,contextual,0.9,General historical context of sacred places and plants.
363,1852.58,1856.14,2312075220854,2315640220854,Quindi essere curati nello spirito significa anche essere curati nel corpo.,-0.0013,-0.287,1.265,0.0647,9.905,0.2206,0.0,dwelling,45.9516563,8.9252424,0.0,0.0,2,contextual,0.9,3.56,207.4,43.4,223.0,0.482,0.00453,0.00093,0.0,0.4324,0.4587,0.2896,it,2,contextual,0.9,General philosophical conclusion from previous context.
364,1862.83,1863.11,2322331220854,2322612220854,Grazie.,0.2281,-0.3256,1.156,0.0908,9.912,0.3721,0.367,scanning,45.9516563,8.9252377,0.0,0.0,3,aside,1.0,0.28,273.2,16.6,56.9,1.0,0.00184,0.00037,0.0,,,,it,3,aside,1.0,Procedural: simple 'thank you'.
365,1865.68,1867.05,2325183220854,2326547220854,C'è uno scultore gessista incredibile che si chiama Casella.,0.037,-0.2156,0.903,0.1858,10.166,0.6972,0.73,walking,45.9516449,8.92521,0.0,0.0,1,concrete,0.9,1.37,250.8,65.6,172.5,0.744,0.0027,0.00064,0.0,0.5242,0.5099,0.4377,it,1,concrete,0.9,Names specific artisan related to the space.
366,1873.23,1873.97,2332729220854,2333470220854,Grazie.,0.0824,-0.1284,0.55,0.2572,10.086,0.5556,0.727,walking,45.9516449,8.9251757,0.0,0.0,3,aside,1.0,0.74,,,,0.0,0.003,0.00111,0.0,0.3604,0.3472,0.4101,it,3,aside,1.0,Procedural: simple 'thank you'.
